Community,General habitat,Description,Consumer,Resource,D,Cmass,Rmass,Log10Cmass,Log10Rmass,Log10CRBR,Source
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Hydroporus erythrocephalus,2,0.00000728,0.00000474,-5.137799425,-5.323985335,-0.186185909,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Procladius sagittalis,2,0.00000728,0.00000441,-5.137799425,-5.35531725,-0.217517825,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Other Chironomidae spp.,2,0.00000728,0.00000382,-5.137799425,-5.417640008,-0.279840583,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Tanytarsus bruchonidae,2,0.00000728,0.0000013,-5.137799425,-5.886651705,-0.748852279,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Corynoneura scutellata,2,0.00000728,0.000000859,-5.137799425,-6.065897139,-0.928097713,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Enchytraidae sp. (spp.?),2,0.00000728,0.00000006,-5.137799425,-7.22184875,-2.084049324,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Acanthocyclops vernalis,3,0.00000728,6.41E-08,-5.137799425,-7.193398829,-2.055599404,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Scapaloberis mucronata,3,0.00000728,3.21E-08,-5.137799425,-7.493000073,-2.355200647,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Enallagma cyathigerum,Chydorus latus,3,0.00000728,5.85E-09,-5.137799425,-8.232584377,-3.094784952,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Corixa dentipes,2,0.0000106,0.0000967,-4.973699675,-4.014627423,0.959072251,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Corixa punctata,2,0.0000106,0.0000928,-4.973699675,-4.032546568,0.941153107,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Arctocorisa germari,2,0.0000106,0.0000218,-4.973699675,-4.661431959,0.312267716,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Hesperocorixa sahlbergi,2,0.0000106,0.0000214,-4.973699675,-4.669306258,0.304393417,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Hesperocorixa linnei,2,0.0000106,0.0000206,-4.973699675,-4.685220876,0.288478799,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Callicorixa praeusta,2,0.0000106,0.0000199,-4.973699675,-4.70136085,0.272338825,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Chironomus dorsalis,2,0.0000106,0.0000147,-4.973699675,-4.832133497,0.141566177,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Sigara semistriata,2,0.0000106,0.0000122,-4.973699675,-4.91533437,0.058365304,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Glyptotendipes pallens,2,0.0000106,0.00000773,-4.973699675,-5.111857588,-0.138157914,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Hydroporus erythrocephalus,2,0.0000106,0.00000474,-4.973699675,-5.323985335,-0.35028566,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Procladius sagittalis,2,0.0000106,0.00000441,-4.973699675,-5.35531725,-0.381617576,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Other Chironomidae spp.,2,0.0000106,0.00000382,-4.973699675,-5.417640008,-0.443940334,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Tanytarsus bruchonidae,2,0.0000106,0.0000013,-4.973699675,-5.886651705,-0.91295203,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Corynoneura scutellata,2,0.0000106,0.000000859,-4.973699675,-6.065897139,-1.092197464,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Enchytraidae sp. (spp.?),2,0.0000106,0.00000006,-4.973699675,-7.22184875,-2.248149075,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Scapaloberis mucronata,3,0.0000106,3.21E-08,-4.973699675,-7.493000073,-2.519300398,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Holocentropus picicornis,Chydorus latus,3,0.0000106,5.85E-09,-4.973699675,-8.232584377,-3.258884703,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Chironomus dorsalis,2,0.00000474,0.0000147,-5.323985335,-4.832133497,0.491851837,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Glyptotendipes pallens,2,0.00000474,0.00000773,-5.323985335,-5.111857588,0.212127746,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Procladius sagittalis,2,0.00000474,0.00000441,-5.323985335,-5.35531725,-0.031331916,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Other Chironomidae spp.,2,0.00000474,0.00000382,-5.323985335,-5.417640008,-0.093654674,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Tanytarsus bruchonidae,2,0.00000474,0.0000013,-5.323985335,-5.886651705,-0.56266637,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Corynoneura scutellata,2,0.00000474,0.000000859,-5.323985335,-6.065897139,-0.741911804,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Enchytraidae sp. (spp.?),2,0.00000474,0.00000006,-5.323985335,-7.22184875,-1.897863415,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Scapaloberis mucronata,3,0.00000474,3.21E-08,-5.323985335,-7.493000073,-2.169014738,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Hydroporus erythrocephalus,Chydorus latus,3,0.00000474,5.85E-09,-5.323985335,-8.232584377,-2.908599043,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Lumbriculus variegatus,2,0.000065,0.000008,-4.187068604,-5.096910013,-0.909841409,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Corixa dentipes,2,0.000065,0.0000967,-4.187068604,-4.014627423,0.172441181,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Corixa punctata,2,0.000065,0.0000928,-4.187068604,-4.032546568,0.154522036,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Limnephilus marmoratus,2,0.000065,0.0000808,-4.187068604,-4.09281337,0.094255234,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Agabus bipustulatus,2,0.000065,0.0000612,-4.187068604,-4.213227289,-0.026158686,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Sialis lutaria,2,0.000065,0.0000525,-4.187068604,-4.27969761,-0.092629006,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Agabus sturmii,2,0.000065,0.0000282,-4.187068604,-4.549421446,-0.362352842,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Arctocorisa germari,2,0.000065,0.0000218,-4.187068604,-4.661431959,-0.474363355,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Hesperocorixa sahlbergi,2,0.000065,0.0000214,-4.187068604,-4.669306258,-0.482237654,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Hesperocorixa linnei,2,0.000065,0.0000206,-4.187068604,-4.685220876,-0.498152272,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Callicorixa praeusta,2,0.000065,0.0000199,-4.187068604,-4.70136085,-0.514292246,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Chironomus dorsalis,2,0.000065,0.0000147,-4.187068604,-4.832133497,-0.645064893,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Sigara semistriata,2,0.000065,0.0000122,-4.187068604,-4.91533437,-0.728265766,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Holocentropus picicornis,2,0.000065,0.0000106,-4.187068604,-4.973699675,-0.786631071,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Glyptotendipes pallens,2,0.000065,0.00000773,-4.187068604,-5.111857588,-0.924788985,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Enallagma cyathigerum,2,0.000065,0.00000728,-4.187068604,-5.137799425,-0.950730822,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Hydroporus erythrocephalus,2,0.000065,0.00000474,-4.187068604,-5.323985335,-1.136916731,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Procladius sagittalis,2,0.000065,0.00000441,-4.187068604,-5.35531725,-1.168248646,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Other Chironomidae spp.,2,0.000065,0.00000382,-4.187068604,-5.417640008,-1.230571405,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Tanytarsus bruchonidae,2,0.000065,0.0000013,-4.187068604,-5.886651705,-1.699583101,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Corynoneura scutellata,2,0.000065,0.000000859,-4.187068604,-6.065897139,-1.878828535,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Enchytraidae sp. (spp.?),2,0.000065,0.00000006,-4.187068604,-7.22184875,-3.034780146,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Acanthocyclops vernalis,3,0.000065,6.41E-08,-4.187068604,-7.193398829,-3.006330225,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Illybius fuliginosus,Scapaloberis mucronata,3,0.000065,3.21E-08,-4.187068604,-7.493000073,-3.305931469,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Lumbriculus variegatus,2,0.0000781,0.000008,-4.107186623,-5.096910013,-0.98972339,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Corixa dentipes,2,0.0000781,0.0000967,-4.107186623,-4.014627423,0.0925592,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Corixa punctata,2,0.0000781,0.0000928,-4.107186623,-4.032546568,0.074640055,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Illybius fuliginosus,2,0.0000781,0.000065,-4.107186623,-4.187068604,-0.079881981,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Agabus bipustulatus,2,0.0000781,0.0000612,-4.107186623,-4.213227289,-0.106040667,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Sialis lutaria,2,0.0000781,0.0000525,-4.107186623,-4.27969761,-0.172510987,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Agabus sturmii,2,0.0000781,0.0000282,-4.107186623,-4.549421446,-0.442234823,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Arctocorisa germari,2,0.0000781,0.0000218,-4.107186623,-4.661431959,-0.554245336,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Hesperocorixa sahlbergi,2,0.0000781,0.0000214,-4.107186623,-4.669306258,-0.562119635,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Hesperocorixa linnei,2,0.0000781,0.0000206,-4.107186623,-4.685220876,-0.578034253,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Callicorixa praeusta,2,0.0000781,0.0000199,-4.107186623,-4.70136085,-0.594174227,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Chironomus dorsalis,2,0.0000781,0.0000147,-4.107186623,-4.832133497,-0.724946875,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Sigara semistriata,2,0.0000781,0.0000122,-4.107186623,-4.91533437,-0.808147748,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Glyptotendipes pallens,2,0.0000781,0.00000773,-4.107186623,-5.111857588,-1.004670966,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Enallagma cyathigerum,2,0.0000781,0.00000728,-4.107186623,-5.137799425,-1.030612803,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Hydroporus erythrocephalus,2,0.0000781,0.00000474,-4.107186623,-5.323985335,-1.216798712,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Procladius sagittalis,2,0.0000781,0.00000441,-4.107186623,-5.35531725,-1.248130627,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Other Chironomidae spp.,2,0.0000781,0.00000382,-4.107186623,-5.417640008,-1.310453386,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Tanytarsus bruchonidae,2,0.0000781,0.0000013,-4.107186623,-5.886651705,-1.779465082,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Corynoneura scutellata,2,0.0000781,0.000000859,-4.107186623,-6.065897139,-1.958710516,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Enchytraidae sp. (spp.?),2,0.0000781,0.00000006,-4.107186623,-7.22184875,-3.114662127,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Acanthocyclops vernalis,3,0.0000781,6.41E-08,-4.107186623,-7.193398829,-3.086212206,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Scapaloberis mucronata,3,0.0000781,3.21E-08,-4.107186623,-7.493000073,-3.38581345,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Lestes sponsa,Chydorus latus,3,0.0000781,5.85E-09,-4.107186623,-8.232584377,-4.125397755,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Lumbriculus variegatus,2,0.0000808,0.000008,-4.09281337,-5.096910013,-1.004096644,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Chironomus dorsalis,2,0.0000808,0.0000147,-4.09281337,-4.832133497,-0.739320128,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Glyptotendipes pallens,2,0.0000808,0.00000773,-4.09281337,-5.111857588,-1.019044219,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Other Chironomidae spp.,2,0.0000808,0.00000382,-4.09281337,-5.417640008,-1.324826639,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Tanytarsus bruchonidae,2,0.0000808,0.0000013,-4.09281337,-5.886651705,-1.793838335,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Corynoneura scutellata,2,0.0000808,0.000000859,-4.09281337,-6.065897139,-1.973083769,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Limnephilus marmoratus,Enchytraidae sp. (spp.?),2,0.0000808,0.00000006,-4.09281337,-7.22184875,-3.12903538,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Notonecta glauca,Lumbriculus variegatus,2,0.000143956,0.000008,-3.841770229,-5.096910013,-1.255139784,{Warren  1989 #6618;Brose  2005 #2437}
Skipwith pond,Aquatic (freshwater),Large acidic pond  North Yorkshire  UK,Notonecta glauca,Corixa dentipes,2,0.000143956,0.0000967,-3.841770229,-4.014627423,-0.172857194,{Warren  1989 #6618;Brose  2005 #2437}
